idx,sentence,essay_id,essay_type,CU0,CU1,CU2,CU3,CU4,CU5
,This showed me that the hill height had to be less than the drop height.,P6_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,As I tested these weights I noticed that the higher weights had the most J of energy.,P6_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,"Since the total energy is just the sum of the kinetic and potential energy, that means having a higher drop will give the coaster more total energy.",P1_02_16_22-23,E1,acceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
,This happens because the Law of Conservation of Energy tells us that energy cannot be created or destroyed.,P1_02_16_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,I think this would be best for the roller coaster because the hill needs to be shorter than the initial drop in order for the cart to make it over.,P1_02_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,"Since the total energy is the sum of the kinetic and potential energy, that means having a higher drop will give the coaster more total energy.",P1_02_16_22-23,E1,acceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
,"More weight means that there will be more potential energy at the top of the drop, which leads to more total energy.",P1_02_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,"This is important because the higher the Initial drop height, means the higher the total amount of energy.",P6_03_18_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"As the cart moves through the ride, the Potential energy converts to Kinetic energy, because as the Law of Conservation of Energy states, energy cannot be created or destroyed.",P6_03_18_22-23,E1,unacceptable,acceptable,unacceptable,acceptable,unacceptable,unacceptable
,"The hill cannot be higher than the initial drop height, otherwise the cart will not make it over the hill.",P6_03_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,"Data showed that the higher the mass of the cart, the more total energy the cart would have.",P6_03_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,The total amount of energy is the amount of Potential and Kinetic Energy in total.,P6_03_18_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
,"In the simulation, I found that the higher the release height the more potential energy the coaster car has at the top of the initial drop, and the lower the initial drop release height the lower the potential energy.",P5_06_09_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,As the coaster car goes down the drop all the energy moves or switches into kintetic energy.,P5_06_09_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"I found that the initial drop had to be taller than the the hill following that initial drop, if the hill was higher or the same as the drop the coaster car would not make it over.",P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,"I found that the heavy-mass car (60kg) had the most potential energy but was the slowest when tested, compared to the car with the least mass, in this case 40kg.",P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,"In the simulation, I found that the higher the release height the more potential energy the coaster car has at the top of the initial drop, and the lower the initial drop release height is the lower the potential energy.",P5_06_09_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,As the coaster car goes down the drop all the energy changes into kinetic energy to give the rollercoaster the power to make it over the hill.,P5_06_09_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,I found that the initial drop had to be taller than the hill following that initial drop.,P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,I found that the heavy-mass car (60kg) had the most potential energy but was the slowest when tested.,P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,"During these simulations, I have learned that energy cannot be created nor destroyed but it can change, according to the law conservation of energy.",P5_06_09_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,It works well with the 5 ft drop because it is smaller than the drop so it wont need the energy we dont have to get up the hill and make it over.,P1_01_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,Like the law states energy can not be created or destroyed it can only transform from one energy to another.,P1_01_10_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,"So when there is PE at the top of the hill and the car goes down, it forms into KE.",P1_01_10_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"The total energy that we have at the top of the hill is the same through out the entire ride, it never changes.",P1_01_10_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
,The mass of the car should be at least 50 kg because the more mass there is the more PE there is and we need a lot of energy to be able to get the coaster through the whole ride.,P1_01_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,The higher the hill the ore PE you will have.,P1_01_10_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"Fo example 977 PE at the top of the hill and when The total energy that we have at the top of the hill is the same through out the entire ride, it never changes.",P1_01_10_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
,E1: My recommendation is we start our roller coaster at the height of 5 because the higher the drop is the more total energy it has.,P1_01_07_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,At the top of the initial drop the PE will have all the energy at the bottom the energy will have converted into KE but the total energy stays the same.,P1_01_07_22-23,E1,unacceptable,acceptable,acceptable,unacceptable,unacceptable,unacceptable
,The hill height needs to be less than the height of the initial drop otherwise there will not be enough energy and it wont make it over the hill.,P1_01_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,E1R: My recommendation is we start our roller coaster at the height of 5 because the higher the drop is the more total energy it has.,P1_01_07_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,The hill height needs to be less than the height of the initial drop.,P1_01_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,"This is because the higher the drop height the more energy that is being generated, so that would mean it would be able to last the whole ride and have a greater.",P1_06_15_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"The relationship of PE, KE, and TE is that TE is the combined amount of (PE + KE).",P1_06_15_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
,The relationship between drop height and hill height has to make sure hill height is never greater than initial drop height.,P1_06_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,"If the cart has a greater mass, the greater the PE and KE will be.",P1_06_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,"E1: The initial drop height of my roller coaster is 5 meters, because the higher the drop the more PE there is to get it through the rest of the roller coaster.",P1_07_17_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"The PE at the top and the KE at the bottom are the same because of the law of conservation of energy, which states that energy cannot be created nor destroyed only transform from one form into another.",P1_07_17_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,The PE transferred into KE as the car was going down the hill.,P1_07_17_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,So the total energy will not change even as the car is moving.,P1_07_17_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
,"E1R: The initial drop height of my roller coaster is 5 meters, because the higher the drop the more PE there is to get it through the rest of the roller coaster.",P1_07_17_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"So the total energy will not change because, the PE transferred into KE as the car was going down the hill.",P1_07_17_22-23,E1,unacceptable,acceptable,acceptable,unacceptable,unacceptable,unacceptable
,First the roller coasters initial drop cannot be lower to the ground than the hill that is coming afterwards.,P6_07_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,"In my simulation when the drop height is higher the more PE the cart had, PE makes it more likely that more KE.",P6_07_14_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,When PE goes up KE goes down when KE goes up PE goes down this relates to law of conservation of energy.,P6_07_14_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,It can only transform from one form to another.,P6_07_14_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,"In the simulation the greater the mass the greater the total energy,less mass the less the total energy.",P6_07_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,When potential energy goes up kinetic energy goes down when kinetic energy goes up potential energy goes down this relates to law of conservation of energy.,P6_07_14_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"In the simulation when the cart was 60 the greater the mass the greater the total energy 1616 joules,less mass the less the total energy.",P6_07_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,If my drop is 5 meters high then that means that my hill needs to be anywhere less of 5 meters or the potential energy wont have enough joules to make it up the entire hill.,P1_06_19_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,"If you are half way down the hill both energies will be even, total energy is always all the energies added up.",P1_06_19_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
,The law of conservation of energy states that energy can no be destroyed.,P1_06_19_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,If the drop of my coaster is higher it will have more potential energy at the top and more kinetic energy at the bottom.,P1_06_19_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,Drop height will always start with 0 kinetic energy and will have to be higher than the hill height to be able to make it over.,P1_06_19_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,"The total energy of the ride being 2298, this does not change because the law of conservation energy stating ""energy cannot be created nor destroyed.""",P6_04_02_22-23,E1,unacceptable,unacceptable,acceptable,acceptable,unacceptable,unacceptable
,"The mass of the car, being 52 kg, makes it so it can make it over the hill because, the more mass you have, the more energy you have.",P6_04_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,"Our starting height of 4.5 m and car mass of 52 kg, making the PE at the start 2298 joules, this will make sure it will always make it to the end of the ride even with a hill in the middle of 4.25 m. With 2298 joules of PE, that changes to KE, when going down the hill PE transfers to KE because it has nowhere else to go.",P6_04_02_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"The total energy of the ride being 2298, this does not change because of the law of conservation energy stating ""energy cannot be created nor destroyed.""",P6_04_02_22-23,E1,unacceptable,unacceptable,acceptable,acceptable,unacceptable,unacceptable
,But when we get to the bottom of the drop there should be very little potential energy and tons of kinetic energy since the potential energy transformed into kinetic energy.,P6_04_18_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,The coaster will be made from titanium and the cart will be made from wood and weigh around 60kg This is important because the heavier the cart the more potential energy there is.,P6_04_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,As the cart drops the potential energy will transform into kinetic energy because energy is never created or destroyed.,P6_04_18_22-23,E1,unacceptable,acceptable,unacceptable,acceptable,unacceptable,unacceptable
,This allows it to make it to the top of the 500-foot hill because since the initial drop is higher than the hill the cart will be able to get over the hill.,P6_04_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,"This is because the higher the height the more PE the car has, and the more PE at the top of the hill the more KE at the bottom of the hill.",P1_02_15_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"in a frictionless world, the PE will directly convert to KE, so to find the TE you add the PE to the KE and you get TE.",P1_02_15_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
,When the car is going down a drop the PE turns into KE but the TE stays the same.,P1_02_15_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"If your hill height is higher than the initial drop the car will not make it to the end, so you need a hill that has a height shorter than the initial drop.",P1_02_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,So to find the TE you add the PE to the KE and you get TE.,P1_02_15_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
,"When the car is going down a drop the PE turns into KE, but the TE stays the same.",P1_02_15_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,The height of the drop relates to the potential energy at the top and the kinetic energy at the bottom because the higher the drop height the more PE and KE.,P1_05_09_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,As the cart goes down the hill it gets less PE and gains more KE.,P1_05_09_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,The reason the PE at the top of the drop is the same as the total energy is because energy can not be created or destroyed because that is what the law of conservation of energy says.,P1_05_09_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,The drop height also has to be bigger then the hill height or else the cart won't have enough energy to make it over the hill.,P1_05_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,The bigger the mass the more PE the coaster will have.,P1_05_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,"This is because the more height there is, the more PE there will be at the top, and the more KE there will be at the bottom.",P1_05_11_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"The amount of total energy didn't change at all, because energy cannot be created or destroyed.",P1_05_11_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
,"Energy can convert into a different kind of energy, but it can't be created or destroyed.",P1_05_11_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,"I think this because we want the hill to be tall so that it's exciting for whoever is riding the roller coaster, but we can't make the hill as tall as the initial drop.",P1_05_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,"The more mass the car has, the more energy it will have.",P1_05_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,The amount of total energy didn't change at all.,P1_05_11_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
,"Then, when the cars down the hill, potential energy would changed to kinetic energy.",P1_05_16_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,E1: The drop height should be 5 meters with the hills and loops being slightly smaller than the drop.,P1_05_24_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,This is because the higher the drop is the more potential energy there will be to carry the car over the hills.,P1_05_24_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"I found that when we used a 60kg cart versus a 50kg cart the 60kg cart had more potential, kinetic and total energy than the 50kg cart.",P1_05_24_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,The law of conservation of energy states that energy can not be created or destroyed.,P1_05_24_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,E1R: The drop height should be 5 meters with the hills and loops slightly smaller than the drop.,P1_05_24_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,"The law of conservation of energy states that energy can not be created or destroyed but converted, When I looked at my data the total energy was the same amount as my potential energy.",P1_05_24_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,"A direct relationship states that if one variable increases, for example, height, then the other variable also increases, for example, PE.",P1_06_07_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,LCE explains that energy cannot be created nor destroyed.,P1_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,"To have a cart pass a hill or loop, the height must be smaller than the initial drop.",P1_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,"When a cart moves down the hill, the PE is converted to KE.",P1_06_07_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"Note that the energy being converted is not adding energy, the Total Energy (TE) is the same.",P1_06_07_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
,"This shows that when our height increases, our PE also increases with it.",P1_06_07_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"When going down the roller coaster track, PE is gradually converted to KE, which is visible by the cart's overall acceleration.",P1_06_07_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"This also means that the total energy, or PE + KE, is never changed: raised or lowered.",P1_06_07_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
,The real reason is the fact that the hill height cannot be the same height or higher than our initial drop height.,P1_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,"This is because the higher your drop is, the more energy it has, therefor, it will be able to make it to the end with ease.",P1_06_08_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,Having the initial drop be higher than any of the hills or loops is best because then the roller coaster will have enough energy to make it to the end.,P1_06_08_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,The Law of Conservation of Energy states that energy can not be created or destroyed.,P1_06_08_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,"So, when you are about half way down the hill, potential and kinetic energy are about equal, and then when you get to the bottom, all of the energy would have converted from potential to kinetic energy.",P1_06_08_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"In addition, when the mass increases, potential, kinetic, and total energy will all increase.",P1_06_08_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,"It is essential to have the initial drop to be higher than any other hills, loops, etc.",P1_06_08_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,"because the law of conservation of energy states that no energy can be created or destroyed, so, there wouldn't be enough energy to make it to the end if there was a hill higher than the initial drop.",P1_06_08_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,"Total energy is the combination of potential, and kinetic energy combined at any time.",P1_06_08_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
,This is because the higher the height the the more energy there with be.,P1_06_25_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,Iv'e noticed that the potential and kinetic energy always added up to the total energy without friction.,P1_06_25_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
,"Something else I noticed was that going down the drop, the potential energy was changing into kinetic energy.",P1_06_25_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,I also learned that due to the law of conservation of energy that energy can't be created or destroyed.,P1_06_25_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,"Something else I learned is that the more mass my roller coaster has, the more energy it will also have.",P1_06_25_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,"I also learned that due to the law of conservation of energy, that energy can't be created or destroyed.",P1_06_25_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,"Something else I learned is that the more mass my roller coaster has, the more energy it will also have.",P1_06_25_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,The height of the drop relates to the PE because if you make the height higher than the PE is going to be higher but if it's lower then the PE is going to be lower.,P1_07_15_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,As the cart was going down the initial drop the PE was going lower and the KE was going higher.,P1_07_15_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,That's because if the hill is taller than the initial drop then the cart wouldn't make it over the hill it would just go back and keep on going back and forth because of the friction.,P1_07_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,"The law of conservation of energy, cannot be created or destroyed.",P1_07_15_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
